Learning Rate,Epochs,Optimizer,Hidden Layers,Neurons,Activation Function,Validation Accuracy,Validation Hamming Loss,Validation Loss,Validation F1,Validation Precision,Validation Recall,Training Accuracy,Training Hamming Loss,Training Loss,Training F1,Training Precision,Training Recall
0.01,50,mini-batch,3,"[8, 8, 4]",sigmoid,0.51375,0.48624999999999996,5.9650566980689606,0.25982119977891893,0.175625,0.5,0.48910714285714285,0.5108928571428571,6.0385937201887385,0.2501229378335782,0.1667857142857143,0.5
0.01,100,sgd,3,"[8, 8, 4]",sigmoid,0.6625,0.3375,5.129915156665046,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.1483007830068654,0.0,0.0,0.0
0.01,100,gd,3,"[8, 8, 4]",sigmoid,0.4625,0.5375,6.375679257853335,0.3142566836498867,0.2111513157894737,0.6163793103448276,0.45553571428571427,0.5444642857142857,6.463954969826789,0.3136195209770862,0.21075259125732312,0.6142418032786885
0.01,100,mini-batch,3,"[8, 8, 4]",sigmoid,0.51375,0.48624999999999996,5.9650566980689606,0.25982119977891893,0.175625,0.5,0.48910714285714285,0.5108928571428571,6.0385937201887385,0.2501229378335782,0.1667857142857143,0.5
0.01,50,sgd,3,"[16, 8, 16]",sigmoid,0.6625,0.3375,5.124216957602871,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.151870091294354,0.0,0.0,0.0
0.01,50,gd,3,"[16, 8, 16]",sigmoid,0.58,0.42000000000000004,6.025863597873767,0.12546291100886545,0.08375,0.25,0.5748214285714286,0.4251785714285714,6.1129270141915315,0.12646702385508357,0.08464285714285714,0.25
0.01,50,mini-batch,3,"[16, 8, 16]",sigmoid,0.6225,0.37749999999999995,5.5444716136583505,0.06343283582089553,0.0425,0.125,0.6148214285714285,0.3851785714285715,5.610497624781783,0.06303418803418803,0.04214285714285714,0.125
0.01,100,sgd,3,"[16, 8, 16]",sigmoid,0.6625,0.3375,5.124216957602871,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.151870091294354,0.0,0.0,0.0
0.01,100,gd,3,"[16, 8, 16]",sigmoid,0.58,0.42000000000000004,6.025863597873767,0.12546291100886545,0.08375,0.25,0.5748214285714286,0.4251785714285714,6.1129270141915315,0.12646702385508357,0.08464285714285714,0.25
0.01,100,mini-batch,3,"[16, 8, 16]",sigmoid,0.6225,0.37749999999999995,5.5444716136583505,0.06343283582089553,0.0425,0.125,0.6148214285714285,0.3851785714285715,5.610497624781783,0.06303418803418803,0.04214285714285714,0.125
0.05,50,sgd,2,"[8, 10]",sigmoid,0.6625,0.3375,5.139433837021554,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.13807454700818,0.0,0.0,0.0
0.05,50,gd,2,"[8, 10]",sigmoid,0.59625,0.40375000000000005,5.392882550713979,0.14608433734939757,0.1458169934640523,0.23345588235294118,0.585,0.41500000000000004,5.40351203403222,0.13890103430753487,0.13459103641456582,0.22604037481052777
0.05,50,mini-batch,2,"[8, 10]",sigmoid,0.6625,0.3375,5.136935723492298,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.154481302494885,0.0,0.0,0.0
0.05,100,sgd,2,"[8, 10]",sigmoid,0.6625,0.3375,5.139433837021554,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.13807454700818,0.0,0.0,0.0
0.05,100,gd,2,"[8, 10]",sigmoid,0.656875,0.343125,5.23119473973171,0.021363636363636362,0.08482142857142858,0.012459150326797386,0.64875,0.35124999999999995,5.242952383525537,0.013649648864051529,0.06127450980392157,0.007975433015199717
0.05,100,mini-batch,2,"[8, 10]",sigmoid,0.6625,0.3375,5.136935723492298,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.154481302494885,0.0,0.0,0.0
0.05,50,sgd,2,"[16, 8]",sigmoid,0.6625,0.3375,5.154798452530292,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.155693529795366,0.0,0.0,0.0
0.05,50,gd,2,"[16, 8]",sigmoid,0.6425,0.35750000000000004,5.57954200619113,0.06993116395494368,0.08549783549783549,0.067734375,0.6289285714285714,0.3710714285714286,5.708760223686705,0.06726210840134891,0.08127377984780898,0.062853155134495
0.05,50,mini-batch,2,"[16, 8]",sigmoid,0.6625,0.3375,5.2477001787363005,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.31433991987286,0.0,0.0,0.0
0.05,100,sgd,2,"[16, 8]",sigmoid,0.6625,0.3375,5.154798452530292,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.155693529795366,0.0,0.0,0.0
0.05,100,gd,2,"[16, 8]",sigmoid,0.656875,0.343125,5.528207615606099,0.017566070580788098,0.0625,0.010286458333333333,0.6492857142857142,0.35071428571428576,5.651007801905513,0.01965010934083099,0.06740196078431372,0.011556843173743867
0.05,100,mini-batch,2,"[16, 8]",sigmoid,0.6625,0.3375,5.2477001787363005,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.31433991987286,0.0,0.0,0.0
0.05,50,sgd,3,"[8, 8, 4]",sigmoid,0.6625,0.3375,5.148686576718598,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.1513037732409135,0.0,0.0,0.0
0.05,50,gd,3,"[8, 8, 4]",sigmoid,0.51375,0.48624999999999996,6.089614054237238,0.25982119977891893,0.175625,0.5,0.48910714285714285,0.5108928571428571,6.1675592868148295,0.2501229378335782,0.1667857142857143,0.5
0.05,50,mini-batch,3,"[8, 8, 4]",sigmoid,0.6625,0.3375,5.156240616031653,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.1914855936412785,0.0,0.0,0.0
0.05,100,sgd,3,"[8, 8, 4]",sigmoid,0.6625,0.3375,5.148686576718598,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.1513037732409135,0.0,0.0,0.0
0.05,100,gd,3,"[8, 8, 4]",sigmoid,0.51375,0.48624999999999996,6.089614054237238,0.25982119977891893,0.175625,0.5,0.48910714285714285,0.5108928571428571,6.1675592868148295,0.2501229378335782,0.1667857142857143,0.5
0.05,100,mini-batch,3,"[8, 8, 4]",sigmoid,0.6625,0.3375,5.156240616031653,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.1914855936412785,0.0,0.0,0.0
0.05,50,sgd,3,"[16, 8, 16]",sigmoid,0.6625,0.3375,5.138148885162325,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.167461000658667,0.0,0.0,0.0
0.05,50,gd,3,"[16, 8, 16]",sigmoid,0.57875,0.42125,5.9660509424195265,0.12354733963768942,0.08267857142857143,0.24431818181818182,0.5746428571428571,0.4253571428571429,6.050388835613699,0.12533104610569398,0.08411366006256517,0.2457983193277311
0.05,50,mini-batch,3,"[16, 8, 16]",sigmoid,0.6625,0.3375,5.121305761121023,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.152417474258285,0.0,0.0,0.0
0.05,100,sgd,3,"[16, 8, 16]",sigmoid,0.6625,0.3375,5.138148885162325,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.167461000658667,0.0,0.0,0.0
0.05,100,gd,3,"[16, 8, 16]",sigmoid,0.57875,0.42125,5.9660509424195265,0.12354733963768942,0.08267857142857143,0.24431818181818182,0.5746428571428571,0.4253571428571429,6.050388835613699,0.12533104610569398,0.08411366006256517,0.2457983193277311
0.05,100,mini-batch,3,"[16, 8, 16]",sigmoid,0.6625,0.3375,5.121305761121023,0.0,0.0,0.0,0.6555357142857143,0.34446428571428567,5.152417474258285,0.0,0.0,0.0
